"ID","NAME","DESCRIPTION"
"S127.MX","Captive financial institutions and money lenders, Mexico","Captive financial institutions and money lenders, Mexico"
"S127.NG","Captive financial institutions and money lenders, Nigeria","Captive financial institutions and money lenders, Nigeria"
"S127.NL","Captive financial institutions and money lenders, Netherlands (the)","Captive financial institutions and money lenders, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S127.NO","Captive financial institutions and money lenders, Norway","Captive financial institutions and money lenders, Norway excluding Svalbard and Jan Mayen (SJ)"
"S127.NZ","Captive financial institutions and money lenders, New Zealand","Captive financial institutions and money lenders, New Zealand"
"S127.OM","Captive financial institutions and money lenders, Oman","Captive financial institutions and money lenders, Oman"
"S127.PA","Captive financial institutions and money lenders, Panama","Captive financial institutions and money lenders, Panama"
"S127.PE","Captive financial institutions and money lenders, Peru","Captive financial institutions and money lenders, Peru"
"S127.PG","Captive financial institutions and money lenders, Papua New Guinea","Captive financial institutions and money lenders, Papua New Guinea"
"S127.PH","Captive financial institutions and money lenders, Philippines (the)","Captive financial institutions and money lenders, Philippines (the)"
"S127.PL","Captive financial institutions and money lenders, Poland","Captive financial institutions and money lenders, Poland"
"S127.PT","Captive financial institutions and money lenders, Portugal","Captive financial institutions and money lenders, Portugal"
"S127.QA","Captive financial institutions and money lenders, Qatar","Captive financial institutions and money lenders, Qatar"
"S127.RO","Captive financial institutions and money lenders, Romania","Captive financial institutions and money lenders, Romania"
"S127.RS","Captive financial institutions and money lenders, Serbia","Captive financial institutions and money lenders, Serbia"
"S127.RU","Captive financial institutions and money lenders, Russian Federation (the)","Captive financial institutions and money lenders, Russian Federation (the)"
"S127.SA","Captive financial institutions and money lenders, Saudi Arabia","Captive financial institutions and money lenders, Saudi Arabia"
"S127.SC","Captive financial institutions and money lenders, Seychelles","Captive financial institutions and money lenders, Seychelles"
"S127.SD","Captive financial institutions and money lenders, Sudan (the)","Captive financial institutions and money lenders, Sudan (the)"
"S127.SE","Captive financial institutions and money lenders, Sweden","Captive financial institutions and money lenders, Sweden"
"S127.SG","Captive financial institutions and money lenders, Singapore","Captive financial institutions and money lenders, Singapore"
"S127.SH","Captive financial institutions and money lenders, Saint Helena, Ascension and Tristan da Cunha","Captive financial institutions and money lenders, Saint Helena, Ascension and Tristan da Cunha"
"S127.SI","Captive financial institutions and money lenders, Slovenia","Captive financial institutions and money lenders, Slovenia"
"S127.SK","Captive financial institutions and money lenders, Slovakia","Captive financial institutions and money lenders, Slovakia"
"S127.TH","Captive financial institutions and money lenders, Thailand","Captive financial institutions and money lenders, Thailand"
"S127.TR","Captive financial institutions and money lenders, Turkey","Captive financial institutions and money lenders, Turkey"
"S127.TW","Captive financial institutions and money lenders, Taiwan (Province of China)","Captive financial institutions and money lenders, Taiwan (Province of China)"
"S127.TZ","Captive financial institutions and money lenders, Tanzania, United Republic of","Captive financial institutions and money lenders, Tanzania, United Republic of"
"S127.UA","Captive financial institutions and money lenders, Ukraine","Captive financial institutions and money lenders, Ukraine"
"S127.US","Captive financial institutions and money lenders, United States of America (the)","Captive financial institutions and money lenders, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S127.VA","Captive financial institutions and money lenders, Holy See (the)","Captive financial institutions and money lenders, Holy See (the)"
"S127.VE","Captive financial institutions and money lenders, Venezuela (Bolivarian Republic of)","Captive financial institutions and money lenders, Venezuela (Bolivarian Republic of)"
"S127.VG","Captive financial institutions and money lenders, Virgin Islands (British)","Captive financial institutions and money lenders, Virgin Islands (British)"
"S127.ZA","Captive financial institutions and money lenders, South Africa","Captive financial institutions and money lenders, South Africa"
"S127.ZM","Captive financial institutions and money lenders, Zambia","Captive financial institutions and money lenders, Zambia"
"S128.AE","Insurance corporations, United Arab Emirates (the)","Insurance corporations, United Arab Emirates (the)"
"S128.AF","Insurance corporations, Afghanistan","Insurance corporations, Afghanistan"
"S128.AL","Insurance corporations, Albania","Insurance corporations, Albania"
"S128.AO","Insurance corporations, Angola","Insurance corporations, Angola"
"S128.AR","Insurance corporations, Argentina","Insurance corporations, Argentina"
"S128.AT","Insurance corporations, Austria","Insurance corporations, Austria"
"S128.AU","Insurance corporations, Australia","Insurance corporations, Australia"
"S128.BE","Insurance corporations, Belgium","Insurance corporations, Belgium"
"S128.BG","Insurance corporations, Bulgaria","Insurance corporations, Bulgaria"
"S128.BH","Insurance corporations, Bahrain","Insurance corporations, Bahrain"
"S128.BJ","Insurance corporations, Benin","Insurance corporations, Benin"
"S128.BM","Insurance corporations, Bermuda","Insurance corporations, Bermuda"
"S128.BR","Insurance corporations, Brazil","Insurance corporations, Brazil"
"S128.BS","Insurance corporations, Bahamas (the)","Insurance corporations, Bahamas (the)"
"S128.BY","Insurance corporations, Belarus","Insurance corporations, Belarus"
"S128.BZ","Insurance corporations, Belize","Insurance corporations, Belize"
"S128.CA","Insurance corporations, Canada","Insurance corporations, Canada"
"S128.CG","Insurance corporations, Congo (the)","Insurance corporations, Congo (the)"
"S128.CH","Insurance corporations, Switzerland","Insurance corporations, Switzerland"
"S128.CL","Insurance corporations, Chile","Insurance corporations, Chile"
"S128.CM","Insurance corporations, Cameroon","Insurance corporations, Cameroon"
"S128.CN","Insurance corporations, China","Insurance corporations, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S128.CO","Insurance corporations, Colombia","Insurance corporations, Colombia"
"S128.CW","Insurance corporations, Curacao","Insurance corporations, Curacao"
"S128.CY","Insurance corporations, Cyprus","Insurance corporations, Cyprus"
"S128.CZ","Insurance corporations, Czechia","Insurance corporations, Czechia"
"S128.DE","Insurance corporations, Germany","Insurance corporations, Germany"
"S128.DK","Insurance corporations, Denmark","Insurance corporations, Denmark"
"S128.DO","Insurance corporations, Dominican Republic (the)","Insurance corporations, Dominican Republic (the)"
"S128.EG","Insurance corporations, Egypt","Insurance corporations, Egypt"
"S128.ER","Insurance corporations, Eritrea","Insurance corporations, Eritrea"
"S128.ES","Insurance corporations, Spain","Insurance corporations, Spain"
"S128.FI","Insurance corporations, Finland","Insurance corporations, Finland excluding Aland (AX)"
"S128.FO","Insurance corporations, Faroe Islands (the)","Insurance corporations, Faroe Islands (the)"
"S128.FR","Insurance corporations, France","Insurance corporations, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S128.GB","Insurance corporations, United Kingdom of Great Britain and Northern Ireland (the)","Insurance corporations, United Kingdom of Great Britain and Northern Ireland (the)"
"S128.GE","Insurance corporations, Georgia","Insurance corporations, Georgia"
"S128.GG","Insurance corporations, Guernsey","Insurance corporations, Guernsey"
"S128.GI","Insurance corporations, Gibraltar","Insurance corporations, Gibraltar"
"S128.GR","Insurance corporations, Greece","Insurance corporations, Greece"
"S128.HK","Insurance corporations, Hong Kong","Insurance corporations, Hong Kong"
"S128.HR","Insurance corporations, Croatia","Insurance corporations, Croatia"
"S128.HU","Insurance corporations, Hungary","Insurance corporations, Hungary"
"S128.ID","Insurance corporations, Indonesia","Insurance corporations, Indonesia"
"S128.IE","Insurance corporations, Ireland","Insurance corporations, Ireland"
"S128.IL","Insurance corporations, Israel","Insurance corporations, Israel"
"S128.IM","Insurance corporations, Isle of Man","Insurance corporations, Isle of Man"
"S128.IN","Insurance corporations, India","Insurance corporations, India"
"S128.IO","Insurance corporations, British Indian Ocean Territory (the)","Insurance corporations, British Indian Ocean Territory (the)"
"S128.IS","Insurance corporations, Iceland","Insurance corporations, Iceland"
"S128.IT","Insurance corporations, Italy","Insurance corporations, Italy"
"S128.JE","Insurance corporations, Jersey","Insurance corporations, Jersey"
"S128.JP","Insurance corporations, Japan","Insurance corporations, Japan"
"S128.KE","Insurance corporations, Kenya","Insurance corporations, Kenya"
"S128.KR","Insurance corporations, Korea (the Republic of)","Insurance corporations, Korea (the Republic of)"
"S128.KY","Insurance corporations, Cayman Islands (the)","Insurance corporations, Cayman Islands (the)"
"S128.KZ","Insurance corporations, Kazakhstan","Insurance corporations, Kazakhstan"
"S128.LB","Insurance corporations, Lebanon","Insurance corporations, Lebanon"
"S128.LR","Insurance corporations, Liberia","Insurance corporations, Liberia"
"S128.LU","Insurance corporations, Luxembourg","Insurance corporations, Luxembourg"
"S128.LV","Insurance corporations, Latvia","Insurance corporations, Latvia"
"S128.LY","Insurance corporations, Libya","Insurance corporations, Libya"
"S128.ME","Insurance corporations, Montenegro","Insurance corporations, Montenegro"
"S128.MH","Insurance corporations, Marshall Islands (the)","Insurance corporations, Marshall Islands (the)"
"S128.MK","Insurance corporations, Macedonia (the former Yugoslav Republic of)","Insurance corporations, Macedonia (the former Yugoslav Republic of)"
"S128.MN","Insurance corporations, Mongolia","Insurance corporations, Mongolia"
"S128.MU","Insurance corporations, Mauritius","Insurance corporations, Mauritius"
"S128.MW","Insurance corporations, Malawi","Insurance corporations, Malawi"
"S128.MX","Insurance corporations, Mexico","Insurance corporations, Mexico"
"S128.NG","Insurance corporations, Nigeria","Insurance corporations, Nigeria"
"S128.NL","Insurance corporations, Netherlands (the)","Insurance corporations, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S128.NO","Insurance corporations, Norway","Insurance corporations, Norway excluding Svalbard and Jan Mayen (SJ)"
"S128.NZ","Insurance corporations, New Zealand","Insurance corporations, New Zealand"
"S128.OM","Insurance corporations, Oman","Insurance corporations, Oman"
"S128.PA","Insurance corporations, Panama","Insurance corporations, Panama"
"S128.PE","Insurance corporations, Peru","Insurance corporations, Peru"
"S128.PG","Insurance corporations, Papua New Guinea","Insurance corporations, Papua New Guinea"
"S128.PH","Insurance corporations, Philippines (the)","Insurance corporations, Philippines (the)"
"S128.PL","Insurance corporations, Poland","Insurance corporations, Poland"
"S128.PT","Insurance corporations, Portugal","Insurance corporations, Portugal"
"S128.QA","Insurance corporations, Qatar","Insurance corporations, Qatar"
"S128.RO","Insurance corporations, Romania","Insurance corporations, Romania"
"S128.RS","Insurance corporations, Serbia","Insurance corporations, Serbia"
"S128.RU","Insurance corporations, Russian Federation (the)","Insurance corporations, Russian Federation (the)"
"S128.SA","Insurance corporations, Saudi Arabia","Insurance corporations, Saudi Arabia"
"S128.SC","Insurance corporations, Seychelles","Insurance corporations, Seychelles"
"S128.SD","Insurance corporations, Sudan (the)","Insurance corporations, Sudan (the)"
"S128.SE","Insurance corporations, Sweden","Insurance corporations, Sweden"
"S128.SG","Insurance corporations, Singapore","Insurance corporations, Singapore"
"S128.SH","Insurance corporations, Saint Helena, Ascension and Tristan da Cunha","Insurance corporations, Saint Helena, Ascension and Tristan da Cunha"
"S128.SI","Insurance corporations, Slovenia","Insurance corporations, Slovenia"
"S128.SK","Insurance corporations, Slovakia","Insurance corporations, Slovakia"
"S128.TH","Insurance corporations, Thailand","Insurance corporations, Thailand"
"S128.TR","Insurance corporations, Turkey","Insurance corporations, Turkey"
"S128.TW","Insurance corporations, Taiwan (Province of China)","Insurance corporations, Taiwan (Province of China)"
"S128.TZ","Insurance corporations, Tanzania, United Republic of","Insurance corporations, Tanzania, United Republic of"
"S128.UA","Insurance corporations, Ukraine","Insurance corporations, Ukraine"
"S128.US","Insurance corporations, United States of America (the)","Insurance corporations, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S128.VA","Insurance corporations, Holy See (the)","Insurance corporations, Holy See (the)"
"S128.VE","Insurance corporations, Venezuela (Bolivarian Republic of)","Insurance corporations, Venezuela (Bolivarian Republic of)"
"S128.VG","Insurance corporations, Virgin Islands (British)","Insurance corporations, Virgin Islands (British)"
"S128.ZA","Insurance corporations, South Africa","Insurance corporations, South Africa"
"S128.ZM","Insurance corporations, Zambia","Insurance corporations, Zambia"
"S129.AE","Pension funds, United Arab Emirates (the)","Pension funds, United Arab Emirates (the)"
"S129.AF","Pension funds, Afghanistan","Pension funds, Afghanistan"
"S129.AL","Pension funds, Albania","Pension funds, Albania"
"S129.AO","Pension funds, Angola","Pension funds, Angola"
"S129.AR","Pension funds, Argentina","Pension funds, Argentina"
"S129.AT","Pension funds, Austria","Pension funds, Austria"
"S129.AU","Pension funds, Australia","Pension funds, Australia"
"S129.BE","Pension funds, Belgium","Pension funds, Belgium"
"S129.BG","Pension funds, Bulgaria","Pension funds, Bulgaria"
"S129.BH","Pension funds, Bahrain","Pension funds, Bahrain"
"S129.BJ","Pension funds, Benin","Pension funds, Benin"
"S129.BM","Pension funds, Bermuda","Pension funds, Bermuda"
"S129.BR","Pension funds, Brazil","Pension funds, Brazil"
"S129.BS","Pension funds, Bahamas (the)","Pension funds, Bahamas (the)"
"S129.BY","Pension funds, Belarus","Pension funds, Belarus"
"S129.BZ","Pension funds, Belize","Pension funds, Belize"
"S129.CA","Pension funds, Canada","Pension funds, Canada"
"S129.CG","Pension funds, Congo (the)","Pension funds, Congo (the)"
"S129.CH","Pension funds, Switzerland","Pension funds, Switzerland"
"S129.CL","Pension funds, Chile","Pension funds, Chile"
"S129.CM","Pension funds, Cameroon","Pension funds, Cameroon"
"S129.CN","Pension funds, China","Pension funds, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S129.CO","Pension funds, Colombia","Pension funds, Colombia"
"S129.CW","Pension funds, Curacao","Pension funds, Curacao"
"S129.CY","Pension funds, Cyprus","Pension funds, Cyprus"
"S129.CZ","Pension funds, Czechia","Pension funds, Czechia"
"S129.DE","Pension funds, Germany","Pension funds, Germany"
"S129.DK","Pension funds, Denmark","Pension funds, Denmark"
"S129.DO","Pension funds, Dominican Republic (the)","Pension funds, Dominican Republic (the)"
"S129.EG","Pension funds, Egypt","Pension funds, Egypt"
"S129.ER","Pension funds, Eritrea","Pension funds, Eritrea"
"S129.ES","Pension funds, Spain","Pension funds, Spain"
"S129.FI","Pension funds, Finland","Pension funds, Finland excluding Aland (AX)"
"S129.FO","Pension funds, Faroe Islands (the)","Pension funds, Faroe Islands (the)"
"S129.FR","Pension funds, France","Pension funds, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S129.GB","Pension funds, United Kingdom of Great Britain and Northern Ireland (the)","Pension funds, United Kingdom of Great Britain and Northern Ireland (the)"
"S129.GE","Pension funds, Georgia","Pension funds, Georgia"
"S129.GG","Pension funds, Guernsey","Pension funds, Guernsey"
"S129.GI","Pension funds, Gibraltar","Pension funds, Gibraltar"
"S129.GR","Pension funds, Greece","Pension funds, Greece"
"S129.HK","Pension funds, Hong Kong","Pension funds, Hong Kong"
"S129.HR","Pension funds, Croatia","Pension funds, Croatia"
"S129.HU","Pension funds, Hungary","Pension funds, Hungary"
"S129.ID","Pension funds, Indonesia","Pension funds, Indonesia"
"S129.IE","Pension funds, Ireland","Pension funds, Ireland"
"S129.IL","Pension funds, Israel","Pension funds, Israel"
"S129.IM","Pension funds, Isle of Man","Pension funds, Isle of Man"
"S129.IN","Pension funds, India","Pension funds, India"
"S129.IO","Pension funds, British Indian Ocean Territory (the)","Pension funds, British Indian Ocean Territory (the)"
"S129.IS","Pension funds, Iceland","Pension funds, Iceland"
"S129.IT","Pension funds, Italy","Pension funds, Italy"
"S129.JE","Pension funds, Jersey","Pension funds, Jersey"
"S129.JP","Pension funds, Japan","Pension funds, Japan"
"S129.KE","Pension funds, Kenya","Pension funds, Kenya"
"S129.KR","Pension funds, Korea (the Republic of)","Pension funds, Korea (the Republic of)"
"S129.KY","Pension funds, Cayman Islands (the)","Pension funds, Cayman Islands (the)"
"S129.KZ","Pension funds, Kazakhstan","Pension funds, Kazakhstan"
"S129.LB","Pension funds, Lebanon","Pension funds, Lebanon"
"S129.LR","Pension funds, Liberia","Pension funds, Liberia"
"S129.LU","Pension funds, Luxembourg","Pension funds, Luxembourg"
"S129.LV","Pension funds, Latvia","Pension funds, Latvia"
"S129.LY","Pension funds, Libya","Pension funds, Libya"
"S129.ME","Pension funds, Montenegro","Pension funds, Montenegro"
"S129.MH","Pension funds, Marshall Islands (the)","Pension funds, Marshall Islands (the)"
"S129.MK","Pension funds, Macedonia (the former Yugoslav Republic of)","Pension funds, Macedonia (the former Yugoslav Republic of)"
"S129.MN","Pension funds, Mongolia","Pension funds, Mongolia"
"S129.MU","Pension funds, Mauritius","Pension funds, Mauritius"
"S129.MW","Pension funds, Malawi","Pension funds, Malawi"
"S129.MX","Pension funds, Mexico","Pension funds, Mexico"
"S129.NG","Pension funds, Nigeria","Pension funds, Nigeria"
"S129.NL","Pension funds, Netherlands (the)","Pension funds, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S129.NO","Pension funds, Norway","Pension funds, Norway excluding Svalbard and Jan Mayen (SJ)"
"S129.NZ","Pension funds, New Zealand","Pension funds, New Zealand"
"S129.OM","Pension funds, Oman","Pension funds, Oman"
"S129.PA","Pension funds, Panama","Pension funds, Panama"
"S129.PE","Pension funds, Peru","Pension funds, Peru"
"S129.PG","Pension funds, Papua New Guinea","Pension funds, Papua New Guinea"
"S129.PH","Pension funds, Philippines (the)","Pension funds, Philippines (the)"
"S129.PL","Pension funds, Poland","Pension funds, Poland"
"S129.PT","Pension funds, Portugal","Pension funds, Portugal"
"S129.QA","Pension funds, Qatar","Pension funds, Qatar"
"S129.RO","Pension funds, Romania","Pension funds, Romania"
"S129.RS","Pension funds, Serbia","Pension funds, Serbia"
"S129.RU","Pension funds, Russian Federation (the)","Pension funds, Russian Federation (the)"
"S129.SA","Pension funds, Saudi Arabia","Pension funds, Saudi Arabia"
"S129.SC","Pension funds, Seychelles","Pension funds, Seychelles"
"S129.SD","Pension funds, Sudan (the)","Pension funds, Sudan (the)"
"S129.SE","Pension funds, Sweden","Pension funds, Sweden"
"S129.SG","Pension funds, Singapore","Pension funds, Singapore"
"S129.SH","Pension funds, Saint Helena, Ascension and Tristan da Cunha","Pension funds, Saint Helena, Ascension and Tristan da Cunha"
"S129.SI","Pension funds, Slovenia","Pension funds, Slovenia"
"S129.SK","Pension funds, Slovakia","Pension funds, Slovakia"
"S129.TH","Pension funds, Thailand","Pension funds, Thailand"
"S129.TR","Pension funds, Turkey","Pension funds, Turkey"
"S129.TW","Pension funds, Taiwan (Province of China)","Pension funds, Taiwan (Province of China)"
"S129.TZ","Pension funds, Tanzania, United Republic of","Pension funds, Tanzania, United Republic of"
"S129.UA","Pension funds, Ukraine","Pension funds, Ukraine"
"S129.US","Pension funds, United States of America (the)","Pension funds, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S129.VA","Pension funds, Holy See (the)","Pension funds, Holy See (the)"
"S129.VE","Pension funds, Venezuela (Bolivarian Republic of)","Pension funds, Venezuela (Bolivarian Republic of)"
"S129.VG","Pension funds, Virgin Islands (British)","Pension funds, Virgin Islands (British)"
"S129.ZA","Pension funds, South Africa","Pension funds, South Africa"
"S129.ZM","Pension funds, Zambia","Pension funds, Zambia"
"S1311.AE","Central government excluding social security, United Arab Emirates (the)","Central government excluding social security, United Arab Emirates (the)"
"S1311.AF","Central government excluding social security, Afghanistan","Central government excluding social security, Afghanistan"
"S1311.AL","Central government excluding social security, Albania","Central government excluding social security, Albania"
"S1311.AO","Central government excluding social security, Angola","Central government excluding social security, Angola"
"S1311.AR","Central government excluding social security, Argentina","Central government excluding social security, Argentina"
"S1311.AT","Central government excluding social security, Austria","Central government excluding social security, Austria"
"S1311.AU","Central government excluding social security, Australia","Central government excluding social security, Australia"
"S1311.BE","Central government excluding social security, Belgium","Central government excluding social security, Belgium"
"S1311.BG","Central government excluding social security, Bulgaria","Central government excluding social security, Bulgaria"
"S1311.BH","Central government excluding social security, Bahrain","Central government excluding social security, Bahrain"
"S1311.BJ","Central government excluding social security, Benin","Central government excluding social security, Benin"
"S1311.BM","Central government excluding social security, Bermuda","Central government excluding social security, Bermuda"
"S1311.BR","Central government excluding social security, Brazil","Central government excluding social security, Brazil"
"S1311.BS","Central government excluding social security, Bahamas (the)","Central government excluding social security, Bahamas (the)"
"S1311.BY","Central government excluding social security, Belarus","Central government excluding social security, Belarus"
"S1311.BZ","Central government excluding social security, Belize","Central government excluding social security, Belize"
"S1311.CA","Central government excluding social security, Canada","Central government excluding social security, Canada"
"S1311.CG","Central government excluding social security, Congo (the)","Central government excluding social security, Congo (the)"
"S1311.CH","Central government excluding social security, Switzerland","Central government excluding social security, Switzerland"
"S1311.CL","Central government excluding social security, Chile","Central government excluding social security, Chile"
"S1311.CM","Central government excluding social security, Cameroon","Central government excluding social security, Cameroon"
"S1311.CN","Central government excluding social security, China","Central government excluding social security, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S1311.CO","Central government excluding social security, Colombia","Central government excluding social security, Colombia"
"S1311.CW","Central government excluding social security, Curacao","Central government excluding social security, Curacao"
"S1311.CY","Central government excluding social security, Cyprus","Central government excluding social security, Cyprus"
"S1311.CZ","Central government excluding social security, Czechia","Central government excluding social security, Czechia"
"S1311.DE","Central government excluding social security, Germany","Central government excluding social security, Germany"
"S1311.DK","Central government excluding social security, Denmark","Central government excluding social security, Denmark"
"S1311.DO","Central government excluding social security, Dominican Republic (the)","Central government excluding social security, Dominican Republic (the)"
"S1311.EG","Central government excluding social security, Egypt","Central government excluding social security, Egypt"
"S1311.ER","Central government excluding social security, Eritrea","Central government excluding social security, Eritrea"
"S1311.ES","Central government excluding social security, Spain","Central government excluding social security, Spain"
"S1311.FI","Central government excluding social security, Finland","Central government excluding social security, Finland excluding Aland (AX)"
"S1311.FO","Central government excluding social security, Faroe Islands (the)","Central government excluding social security, Faroe Islands (the)"
"S1311.FR","Central government excluding social security, France","Central government excluding social security, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S1311.GB","Central government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)","Central government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)"
"S1311.GE","Central government excluding social security, Georgia","Central government excluding social security, Georgia"
"S1311.GG","Central government excluding social security, Guernsey","Central government excluding social security, Guernsey"
"S1311.GI","Central government excluding social security, Gibraltar","Central government excluding social security, Gibraltar"
"S1311.GR","Central government excluding social security, Greece","Central government excluding social security, Greece"
"S1311.HK","Central government excluding social security, Hong Kong","Central government excluding social security, Hong Kong"
"S1311.HR","Central government excluding social security, Croatia","Central government excluding social security, Croatia"
"S1311.HU","Central government excluding social security, Hungary","Central government excluding social security, Hungary"
"S1311.ID","Central government excluding social security, Indonesia","Central government excluding social security, Indonesia"
"S1311.IE","Central government excluding social security, Ireland","Central government excluding social security, Ireland"
"S1311.IL","Central government excluding social security, Israel","Central government excluding social security, Israel"
"S1311.IM","Central government excluding social security, Isle of Man","Central government excluding social security, Isle of Man"
"S1311.IN","Central government excluding social security, India","Central government excluding social security, India"
"S1311.IO","Central government excluding social security, British Indian Ocean Territory (the)","Central government excluding social security, British Indian Ocean Territory (the)"
"S1311.IS","Central government excluding social security, Iceland","Central government excluding social security, Iceland"
"S1311.IT","Central government excluding social security, Italy","Central government excluding social security, Italy"
"S1311.JE","Central government excluding social security, Jersey","Central government excluding social security, Jersey"
"S1311.JP","Central government excluding social security, Japan","Central government excluding social security, Japan"
"S1311.KE","Central government excluding social security, Kenya","Central government excluding social security, Kenya"
"S1311.KR","Central government excluding social security, Korea (the Republic of)","Central government excluding social security, Korea (the Republic of)"
"S1311.KY","Central government excluding social security, Cayman Islands (the)","Central government excluding social security, Cayman Islands (the)"
"S1311.KZ","Central government excluding social security, Kazakhstan","Central government excluding social security, Kazakhstan"
"S1311.LB","Central government excluding social security, Lebanon","Central government excluding social security, Lebanon"
"S1311.LR","Central government excluding social security, Liberia","Central government excluding social security, Liberia"
"S1311.LU","Central government excluding social security, Luxembourg","Central government excluding social security, Luxembourg"
"S1311.LV","Central government excluding social security, Latvia","Central government excluding social security, Latvia"
"S1311.LY","Central government excluding social security, Libya","Central government excluding social security, Libya"
"S1311.ME","Central government excluding social security, Montenegro","Central government excluding social security, Montenegro"
"S1311.MH","Central government excluding social security, Marshall Islands (the)","Central government excluding social security, Marshall Islands (the)"
"S1311.MK","Central government excluding social security, Macedonia (the former Yugoslav Republic of)","Central government excluding social security, Macedonia (the former Yugoslav Republic of)"
"S1311.MN","Central government excluding social security, Mongolia","Central government excluding social security, Mongolia"
"S1311.MU","Central government excluding social security, Mauritius","Central government excluding social security, Mauritius"
"S1311.MW","Central government excluding social security, Malawi","Central government excluding social security, Malawi"
"S1311.MX","Central government excluding social security, Mexico","Central government excluding social security, Mexico"
"S1311.NG","Central government excluding social security, Nigeria","Central government excluding social security, Nigeria"
"S1311.NL","Central government excluding social security, Netherlands (the)","Central government excluding social security, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S1311.NO","Central government excluding social security, Norway","Central government excluding social security, Norway excluding Svalbard and Jan Mayen (SJ)"
"S1311.NZ","Central government excluding social security, New Zealand","Central government excluding social security, New Zealand"
"S1311.OM","Central government excluding social security, Oman","Central government excluding social security, Oman"
"S1311.PA","Central government excluding social security, Panama","Central government excluding social security, Panama"
"S1311.PE","Central government excluding social security, Peru","Central government excluding social security, Peru"
"S1311.PG","Central government excluding social security, Papua New Guinea","Central government excluding social security, Papua New Guinea"
"S1311.PH","Central government excluding social security, Philippines (the)","Central government excluding social security, Philippines (the)"
"S1311.PL","Central government excluding social security, Poland","Central government excluding social security, Poland"
"S1311.PT","Central government excluding social security, Portugal","Central government excluding social security, Portugal"
"S1311.QA","Central government excluding social security, Qatar","Central government excluding social security, Qatar"
"S1311.RO","Central government excluding social security, Romania","Central government excluding social security, Romania"
"S1311.RS","Central government excluding social security, Serbia","Central government excluding social security, Serbia"
"S1311.RU","Central government excluding social security, Russian Federation (the)","Central government excluding social security, Russian Federation (the)"
"S1311.SA","Central government excluding social security, Saudi Arabia","Central government excluding social security, Saudi Arabia"
"S1311.SC","Central government excluding social security, Seychelles","Central government excluding social security, Seychelles"
"S1311.SD","Central government excluding social security, Sudan (the)","Central government excluding social security, Sudan (the)"
"S1311.SE","Central government excluding social security, Sweden","Central government excluding social security, Sweden"
"S1311.SG","Central government excluding social security, Singapore","Central government excluding social security, Singapore"
"S1311.SH","Central government excluding social security, Saint Helena, Ascension and Tristan da Cunha","Central government excluding social security, Saint Helena, Ascension and Tristan da Cunha"
"S1311.SI","Central government excluding social security, Slovenia","Central government excluding social security, Slovenia"
"S1311.SK","Central government excluding social security, Slovakia","Central government excluding social security, Slovakia"
"S1311.TH","Central government excluding social security, Thailand","Central government excluding social security, Thailand"
"S1311.TR","Central government excluding social security, Turkey","Central government excluding social security, Turkey"
"S1311.TW","Central government excluding social security, Taiwan (Province of China)","Central government excluding social security, Taiwan (Province of China)"
"S1311.TZ","Central government excluding social security, Tanzania, United Republic of","Central government excluding social security, Tanzania, United Republic of"
